Title,Name [personal] (Creator),Name [personal] (Addressee),Name [corporate] (Creator),Place of Origin,Publisher,Date Created,Subject - Topic,Subject - Geographic,Subject - Name [personal],Subject - Name [corporate],Abstract (Description),Biographical Information,Note [content] (Note),Contributing Repository
"Letter from Reginald Dykers to W J Thompson, 1906 February 12","Dykers, Reginald.","Thompson, Wibray J.",,New Orleans (La.),,1906-02-12,,,,Louisiana Sugar Planters' Association--Management.; American Protective Tariff League--Fees.,"Dykers writes to Thompson, member of the Association executive committee, to ask his vote on paying 1906 dues to the American Protective Tariff League.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Charles Whitney to Reginald Dykers, 1906 February 13","Whitney, Charles M.","Dykers, Reginald.",,New Orleans (La.),,1906-02-13,,,,Louisiana Sugar Planters' Association--Management.; American Protective Tariff League--Fees.,"Whitney, member of the Association executive committee, approves of paying 1906 dues to the American Protective Tariff League.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from James T. Moore to Reginald Dykers, 1906 February 13","Moore, James T.","Dykers, Reginald.",,Schriever (La.),,1906-02-13,,,,Louisiana Sugar Planters' Association--Management.; American Protective Tariff League--Fees.,"Moore, member of the Association executive committee, approves of paying 1906 dues to the American Protective Tariff League but questions the efficacy of the League's efforts.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from J. B. Burguières to Reginald Dykers, 1906 February 13","Burguières, Jules M. (Jules Martial), 1882-1960.","Dykers, Reginald.",,New Orleans (La.),,1906-02-13,,,,Louisiana Sugar Planters' Association--Management.; American Protective Tariff League--Fees.,"Burguières, member of the Association executive committee, approves of paying 1906 dues to the American Protective Tariff League.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from W. C. Stubbs to Reginald Dykers, 1906 February 13","Stubbs, William Carter, 1846-1924.","Dykers, Reginald.",,New Orleans (La.),,1906-02-13,,,,Louisiana Sugar Planters' Association--Management.; American Protective Tariff League--Fees.,"Stubbs, member of the Association executive committee, approves of paying 1906 dues to the American Protective Tariff League.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1906 February 14","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1906-02-14,,,,Louisiana Sugar Planters' Association--Management.; American Protective Tariff League--Fees.,"Henry McCall, president of the Association, approves of paying 1906 dues to the American Protective Tariff League.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from R. C. Blouin to Reginald Dykers, 1906 February 14","Blouin, R. E.","Dykers, Reginald.",,New Orleans (La.),,1906-02-14,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Petroleum as fuel.",,,Louisiana Sugar Planters' Association.,Blouin suggests two fuel related topics for the Association's April meeting.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1906 February 15","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1906-02-15,,,,Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, references a ""letter from Honolulu"" and asks Dykers to write a response for McCall's signature.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Belle Alliance Company, Ltd. to Reginald Dykers, 1906 February 15",,"Dykers, Reginald.",Belle Alliance Company.,Belle Alliance (La.),,1906-02-15,,,,Louisiana Sugar Planters' Association--Membership.,"Belle Alliance Company, Ltd. Remit their dues to the Association.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1906 February 17","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1906-02-17,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Petroleum as fuel.",,"Coates, Charles E. (Charles Edward), 1866-1939 ",Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, enthusiastically approves of the topics suggested by Blouin.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Amelia Bellissein to Reginald Dykers, 1906 March 12","Bellissein, Amelia.","Dykers, Reginald.",,Patterson (La.),,1906-03-12,Death notices--Louisiana--Patterson.,,,Louisiana Sugar Planters' Association.,Amelia Bellissein writes to the Association of her husband's death.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from J. E. Burguières to Reginald Dykers, 1906 March 12","Burguières, J. E.","Dykers, Reginald.",,New Orleans (La.),,1906-03-12,,,,Louisiana Sugar Planters' Association--Elections.,Burguières acknowledges his election to the Association's executive committee.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Charles Moore to Reginald Dykers, 1906 March 13","Moore, Charles V.","Dykers, Reginald.",,Schriever (La.),,1906-03-13,,,,Louisiana Sugar Planters' Association--Elections.,Moore acknowledges his election to 2nd Vice-president of the Association.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Charles Coates to Reginald Dykers, 1906 March 22","Coates, Charles E. (Charles Edward), 1866-1939.","Dykers, Reginald.",,Baton Rouge (La.),,1906-03-22,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Petroleum as fuel.",,,Louisiana Sugar Planters' Association.,"Coates assures Dykers he will be present, paper in hand, for the April Association meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
